SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,Trachea
456,MODEL1,PARMS,Trachea,1.701581532,39.67495274,0.303206487,-0.374081092,0.072612414,-1.595547824,6.925289659,-13.5441215,0.321238765,-0.980794342,2.279029347,-1
457,MODEL1,PARMS,Trachea,1.851981623,7.614140312,0.21330704,-0.141340767,-0.613371315,0.482406908,-3.274187711,8.893421346,-0.038816122,1.889737032,-4.854513776,-1
458,MODEL1,PARMS,Trachea,1.860176786,28.11050058,0.223428294,0.155698191,-2.160444989,-0.742153051,2.656448447,-5.231174216,-0.218617194,2.137680858,-5.744099192,-1
459,MODEL1,PARMS,Trachea,1.641053383,18.46043712,0.091041311,0.086160429,-1.578592296,-0.260164055,-0.010426366,1.180468036,0.379279583,0.790719373,-2.521722069,-1
460,MODEL1,PARMS,Trachea,1.8228581,25.64832127,0.347405074,-0.407757199,1.275452325,-0.814182233,3.336336105,-5.39895146,0.415626834,0.639709538,-2.280107828,-1
461,MODEL1,PARMS,Trachea,1.822294451,15.52741694,0.091076917,0.446405366,-3.088046825,-0.262262602,0.835579518,-0.86967685,1.015727462,-1.649144675,2.681062039,-1
462,MODEL1,PARMS,Trachea,1.914877961,10.81874621,0.131952843,0.429303593,-2.809018721,0.058426215,2.050344935,-4.376935729,0.822017534,-2.401680084,5.296794582,-1
463,MODEL1,PARMS,Trachea,1.861694031,18.98483207,0.767946392,-1.668273581,5.051054832,-0.749677987,2.329982142,-3.665471059,1.303754505,-1.399268261,1.468710137,-1
464,MODEL1,PARMS,Trachea,1.978021235,-3.891784559,0.240347189,0.07660033,-0.928151844,1.033271823,-3.95486066,9.839660124,0.440980356,-0.043524669,-0.736322604,-1
465,MODEL1,PARMS,Trachea,1.764832768,22.43678279,0.175729155,-0.32919842,0.984165748,-0.728498384,1.059766554,0.150731799,1.209394979,-1.644682222,1.291688374,-1
466,MODEL1,PARMS,Trachea,2.125710313,31.53733846,-0.274112424,1.193564114,-5.049849556,-0.82070036,3.031327261,-5.194512145,-0.083295923,1.134701326,-3.179725444,-1
467,MODEL1,PARMS,Trachea,1.800596518,33.18059035,0.547668724,-0.692962329,1.132464687,-1.343917804,4.289776475,-8.163950393,0.575177439,0.311797766,-1.33699414,-1
468,MODEL1,PARMS,Trachea,2.097895367,42.84863613,0.751043317,-1.489217052,4.193748914,-2.234218474,8.800572361,-18.34573686,1.457646083,-2.103649332,2.867094235,-1
469,MODEL1,PARMS,Trachea,1.658522675,14.79087061,-0.163317924,0.895295483,-3.849271483,-0.048536734,0.317898369,0.010587432,0.658789851,-0.915950871,1.37391949,-1
470,MODEL1,PARMS,Trachea,1.7766065,13.76725495,0.292025698,0.216677941,-2.359453415,-0.568501454,3.027867513,-5.396977784,2.167451448,-4.992931657,9.579673285,-1
471,MODEL1,PARMS,Trachea,1.918257044,3.661373215,0.424517749,-1.230335077,4.06440498,0.199199754,-1.008627312,3.15307526,1.631336809,-1.789153988,2.001087208,-1
472,MODEL1,PARMS,Trachea,1.806389372,32.50682417,0.319453609,-0.931205655,3.981089309,-1.314818872,5.210277756,-9.176358842,0.767843146,0.285045785,-2.930192751,-1
473,MODEL1,PARMS,Trachea,1.973893847,19.97383561,0.336808982,0.2105676,-2.164455885,-0.312985476,3.596917883,-7.866552639,-0.233197969,2.631108186,-6.065426959,-1
474,MODEL1,PARMS,Trachea,1.726499712,10.29392474,0.305005244,-0.375780025,0.587444673,0.242883387,-0.845166375,2.022849034,0.099438831,1.183796021,-2.969721289,-1
475,MODEL1,PARMS,Trachea,1.998788487,30.67099774,0.436510904,-0.957366477,3.56931379,-0.865261022,5.110625491,-11.78065786,-0.607609856,4.016258881,-9.928193613,-1
476,MODEL1,PARMS,Trachea,1.940220127,-6.535623212,0.289343035,-0.46917358,0.96342498,0.985163065,-2.820198692,6.17735709,1.126623186,-1.481459085,1.184938977,-1
477,MODEL1,PARMS,Trachea,1.862057577,34.71756566,0.676782294,-1.313138278,3.819220638,-1.625843551,6.251327225,-12.12078574,1.134609794,-2.368702196,4.598544902,-1
478,MODEL1,PARMS,Trachea,1.897047013,26.41499797,0.105415767,0.485228191,-3.412799782,-0.624792926,2.676140325,-4.515890981,-0.044263389,0.27351042,-0.50049204,-1
479,MODEL1,PARMS,Trachea,1.935355897,9.311671645,-0.002956126,1.02674435,-4.556570376,0.178747953,0.650467648,-1.537994623,0.825523158,-2.05165382,4.437311214,-1
480,MODEL1,PARMS,Trachea,1.506188318,16.8708631,0.180961641,0.29440614,-2.425815774,-0.189175617,-0.965800672,3.15784748,0.337775369,1.054628986,-2.884451107,-1
481,MODEL1,PARMS,Trachea,2.1946137,3.599514399,-0.182572772,0.894357128,-3.96355208,0.597582882,-3.801194392,8.356431792,0.825877619,-0.100269113,-1.378969296,-1
482,MODEL1,PARMS,Trachea,1.909583216,9.908288162,0.393820797,-0.729739325,1.681280386,0.021959781,0.59669774,-2.409037249,0.901300295,-0.69623573,0.993135856,-1
483,MODEL1,PARMS,Trachea,1.679175729,14.31715177,0.262484398,-0.641011871,2.054786841,-0.122901727,0.515184807,-0.706462805,0.689868591,-0.563690496,-0.205444211,-1
484,MODEL1,PARMS,Trachea,1.881769981,46.45867873,0.518629946,-0.716141325,1.565242953,-2.114160293,7.367144857,-14.54004705,0.44484327,-0.103670955,-0.328151346,-1
485,MODEL1,PARMS,Trachea,1.786173479,24.59371044,0.227691167,-0.331834012,1.258240214,-0.796893595,0.274730117,1.81382479,0.91055851,-0.967428724,1.143010318,-1
486,MODEL1,PARMS,Trachea,1.974397124,-19.40327221,0.011702875,0.04423088,0.342233712,2.060519999,-5.473743905,11.50967339,0.355163733,-0.234309661,-0.004027477,-1
487,MODEL1,PARMS,Trachea,1.984827025,21.6223652,0.008401508,-0.113625533,0.078319611,-0.559277341,0.372114846,1.224198949,1.050976368,-2.972364796,5.988416488,-1
488,MODEL1,PARMS,Trachea,1.768472271,19.10966519,0.256392783,-0.727064092,1.679490709,-0.508105201,-1.906099467,5.946266398,1.112144107,-0.76852373,0.679694607,-1
489,MODEL1,PARMS,Trachea,1.742680356,12.92980126,0.104883741,-0.138507817,0.451029924,-0.283370963,-1.481124291,5.097388463,1.659025951,-1.261501223,0.328081344,-1
490,MODEL1,PARMS,Trachea,1.743420402,14.36402035,0.097232402,-0.263649764,0.888297995,-0.199160595,0.293775576,0.185960323,1.041726023,-1.174725914,1.444004362,-1
491,MODEL1,PARMS,Trachea,1.937132807,10.99891076,0.039232831,0.165879258,-0.556446999,-0.089849067,-1.651828716,5.951280772,1.397175805,-0.740100393,-1.171130101,-1
492,MODEL1,PARMS,Trachea,1.835930874,8.177345942,0.172375878,-0.130780186,0.036187831,0.032187724,-0.582451778,2.768240719,1.506402858,-2.487176294,3.474111725,-1
493,MODEL1,PARMS,Trachea,1.796506272,17.26450838,0.356949166,-0.452399857,1.772486893,-0.354169115,0.119725354,-0.159595228,0.646040991,0.821689767,-2.690009813,-1
494,MODEL1,PARMS,Trachea,1.978073737,13.69398454,0.462305469,-1.097550528,3.08747053,-0.305738081,-0.166983059,0.826651462,1.400585865,-3.550650887,7.801876353,-1
495,MODEL1,PARMS,Trachea,1.858841251,14.31717098,0.26710711,-0.179724613,-0.312395925,-0.198933353,1.3194124,-2.934845137,0.834432695,-0.762509488,0.766682552,-1
496,MODEL1,PARMS,Trachea,1.764536946,11.06368374,-0.030972429,0.713075836,-3.780790555,0.294385627,0.585752702,-1.171279829,0.087436924,-0.398266375,1.014185178,-1
497,MODEL1,PARMS,Trachea,1.698640865,30.90705122,0.201547135,0.896265091,-4.463901809,-1.349851219,4.392723767,-7.882315229,1.309007804,-2.832485697,5.599080448,-1
498,MODEL1,PARMS,Trachea,1.90073562,14.00006428,0.41900122,-0.161942442,-0.773620961,-0.377814592,-0.267286777,2.673484465,1.459629389,-3.009778026,5.580387402,-1
499,MODEL1,PARMS,Trachea,1.91850017,24.81384189,0.255857606,-0.276888861,0.351768559,-0.72874063,2.623334364,-5.754040401,0.606387777,-1.388528944,3.004780802,-1
500,MODEL1,PARMS,Trachea,1.827512622,37.94565052,0.133237497,0.736369653,-4.076373752,-1.457501796,5.028110668,-9.870243698,0.271616776,0.088423782,-0.299015064,-1
501,MODEL1,PARMS,Trachea,1.907979377,12.80333983,0.309956042,0.136543955,-2.088001552,-0.099186311,3.621491905,-9.686209572,0.699535003,-1.472627488,3.296683758,-1
502,MODEL1,PARMS,Trachea,1.863051139,17.54190513,0.447005257,-0.661031831,2.490524926,-0.425623541,2.279985154,-3.136313691,0.668421544,-0.328536559,-0.376907428,-1
503,MODEL1,PARMS,Trachea,1.835020035,19.73466987,0.313246696,-0.8919389,2.794205534,-0.358938822,-0.058456057,1.360665851,0.327900621,0.424699818,-1.619931562,-1
504,MODEL1,PARMS,Trachea,1.666143885,14.13671182,0.150851882,-0.243379663,0.996890459,-0.108886496,-1.193070109,3.610375585,0.703480759,-0.113272808,-0.258780302,-1
505,MODEL1,PARMS,Trachea,1.800230542,26.20487625,0.065388556,0.515261437,-2.941266401,-1.153789119,3.884380118,-7.703797443,1.818550301,-2.723734354,4.490548744,-1
506,MODEL1,PARMS,Trachea,1.802949023,30.97846285,0.481493841,-0.42037646,0.335967995,-1.305021206,2.764960651,-3.676344712,0.853345929,0.872135116,-3.611250301,-1
507,MODEL1,PARMS,Trachea,1.847443541,37.50033358,0.042306198,0.639703022,-3.668143683,-1.224376249,3.167582678,-5.551738018,-0.200336083,0.636651186,-0.832290519,-1
508,MODEL1,PARMS,Trachea,1.771564139,19.57144138,0.100305755,-0.05500067,-0.528727559,-0.629445969,3.455507255,-6.869985456,1.411662492,-2.36709972,4.063878767,-1
509,MODEL1,PARMS,Trachea,1.752528337,16.53132437,0.139830959,-0.200905804,0.190718984,-0.615440732,0.930723272,-0.107679486,2.12903868,-5.378443313,10.80145656,-1
510,MODEL1,PARMS,Trachea,1.874669732,22.98889824,0.213442364,-0.668544446,2.212283153,-0.498946789,1.060387127,-1.426152341,0.319574927,-0.958893192,2.635310686,-1
511,MODEL1,PARMS,Trachea,1.853188549,7.971040842,0.809011524,-1.754872009,5.320151627,0.196784539,-1.06551748,2.923738484,0.370641138,0.396999571,-1.565848844,-1
512,MODEL1,PARMS,Trachea,1.863621931,16.98426537,-0.095201297,0.573329965,-2.272501287,-0.038724146,-1.063683802,2.736290299,0.068185438,2.019024843,-5.097646892,-1
513,MODEL1,PARMS,Trachea,1.648976713,16.79141033,0.421600215,-0.746450117,2.307177553,-0.323459741,2.931760949,-6.102973676,0.582402932,-0.588132464,0.360419067,-1
514,MODEL1,PARMS,Trachea,1.961609929,-1.153786317,-0.305383787,1.531855261,-6.150926573,0.826882235,-0.711091773,0.463700354,1.128245499,-2.667636768,4.881030134,-1
515,MODEL1,PARMS,Trachea,1.742794407,8.297775826,-0.08590585,0.21072407,0.410080091,0.069514977,-1.086866433,4.398008177,1.577095304,-3.233051179,5.840923563,-1
516,MODEL1,PARMS,Trachea,1.79517509,24.5104189,0.07837053,0.073320056,-0.752200954,-0.747461181,0.593713984,0.976702017,0.881260931,-0.669792237,0.022893391,-1
517,MODEL1,PARMS,Trachea,1.9308779,16.60943642,-0.002296534,0.933063538,-4.386676661,-0.372371661,1.674482405,-2.606431739,1.146063036,-1.576267021,2.216549385,-1
518,MODEL1,PARMS,Trachea,1.751610462,-2.516315264,-0.030963018,0.314376835,-1.256638814,0.832822603,-2.436303298,6.181675962,1.127135188,-2.358031399,4.139698607,-1
519,MODEL1,PARMS,Trachea,2.128762246,18.11870931,0.039671232,-0.078599752,0.389711106,-0.674933728,0.124294878,2.386875023,1.91938418,-2.995771966,4.769997098,-1
520,MODEL1,PARMS,Trachea,1.963323263,13.31602242,-0.142509351,1.171056144,-4.449366235,-0.15896082,1.112591365,-1.520824227,1.15077682,-1.339369737,2.000917879,-1
521,MODEL1,PARMS,Trachea,2.048987959,-2.453931456,0.15661004,0.477618814,-2.160228853,0.941197259,0.088728967,-1.252576331,0.385707156,-0.219806963,-0.092974634,-1
522,MODEL1,PARMS,Trachea,1.727649693,15.9775826,0.471330888,-1.031459014,2.464189838,-0.189524207,0.217296695,0.49689101,0.288422593,0.999291774,-2.494951684,-1
523,MODEL1,PARMS,Trachea,1.932506788,27.07235141,0.192845518,0.542093081,-3.242061164,-0.963607614,3.331972209,-6.221829574,0.800915772,-1.209023315,1.911665538,-1
524,MODEL1,PARMS,Trachea,2.005290735,28.12934744,0.522599495,-1.442508566,5.211688223,-1.242326824,5.283266595,-10.77989252,1.418007721,-3.682337981,7.788209682,-1
525,MODEL1,PARMS,Trachea,2.092186087,22.00107586,0.11238183,0.240109813,-1.709480411,-0.676246795,0.758010015,0.127612074,1.01928478,-0.313927473,-0.376218254,-1
526,MODEL1,PARMS,Trachea,2.017429069,8.537881716,0.247700725,-0.688855345,4.053897872,0.472849546,-0.944749311,3.075911228,-0.342983648,2.707952456,-6.439639561,-1
527,MODEL1,PARMS,Trachea,1.913391653,45.51758261,0.233061541,0.624915332,-4.328510804,-2.121268048,7.105322296,-13.84827943,0.910217707,-1.30729218,2.392123539,-1
528,MODEL1,PARMS,Trachea,1.605779382,-7.307601196,0.393238159,-1.281293894,5.066609361,1.018482805,-2.447047418,4.889719079,1.166819442,-1.905235734,3.084221685,-1
529,MODEL1,PARMS,Trachea,1.707084568,11.0775068,0.401708242,-0.981072604,2.781534812,0.132622738,-2.220730809,5.668882649,0.278770924,1.763911118,-4.715476958,-1
530,MODEL1,PARMS,Trachea,1.867392139,42.31829543,0.25182148,0.160381464,-2.758719548,-1.90123808,5.591427025,-10.98501634,0.917341083,-1.255235926,1.962399578,-1
531,MODEL1,PARMS,Trachea,1.797117486,-3.577546919,0.132630971,0.449432008,-1.724112185,1.098816443,-2.508844776,5.885615127,0.145316888,0.859875746,-2.358940291,-1
532,MODEL1,PARMS,Trachea,1.781511711,14.26158866,0.409953696,-0.786259864,2.921559499,-0.297407296,1.161931309,-0.86952274,1.030337773,-0.985154831,0.507545458,-1
533,MODEL1,PARMS,Trachea,2.00727451,13.95147461,0.377565558,-1.006034318,4.219599524,0.348993071,-0.332879036,0.334723731,-1.123478531,4.599580485,-10.6891887,-1
534,MODEL1,PARMS,Trachea,1.862217652,35.18489274,0.603282109,-1.354574079,3.587292465,-1.383682476,3.337042533,-4.465403801,0.312121499,0.782731977,-2.620176679,-1
535,MODEL1,PARMS,Trachea,1.654896851,20.01041516,0.220494503,-0.309562996,0.68373879,-0.678660816,2.771704728,-5.620090829,1.462483809,-3.730087581,7.609593667,-1
536,MODEL1,PARMS,Trachea,1.739645522,5.979926121,0.466821798,-1.391767197,4.90665388,0.264360406,-1.527017669,4.685891911,0.892753982,-1.385687525,2.417186161,-1
537,MODEL1,PARMS,Trachea,2.144241352,29.96807947,0.307863688,-0.280657622,0.353871786,-0.899773979,2.131507606,-2.810146685,-0.058822754,2.100116178,-5.779553147,-1
538,MODEL1,PARMS,Trachea,1.883148637,17.65760271,0.328182762,-0.151316996,-0.612113535,-0.383420053,1.13676797,-1.455176929,0.733133644,-0.484246815,0.190907219,-1
539,MODEL1,PARMS,Trachea,1.871810043,23.48695487,0.132204107,-0.050469596,-0.15055687,-0.643752608,1.810832464,-2.546415789,0.674557201,-1.530292873,3.061420427,-1
540,MODEL1,PARMS,Trachea,1.836627212,11.39648611,0.493719143,-0.606185717,0.889209479,-0.032835827,0.332005382,0.31935526,0.569289805,1.104231678,-4.423529948,-1
541,MODEL1,PARMS,Trachea,1.751737753,12.77380205,0.102867318,0.73227262,-4.053241651,-0.375185322,0.385687891,-0.035027822,1.952395001,-4.097438945,8.24960887,-1
542,MODEL1,PARMS,Trachea,1.801253196,7.996068525,0.300284701,-0.135067025,0.440006822,0.289774618,-1.722186056,4.563743444,0.404774726,0.720728338,-2.10240255,-1
543,MODEL1,PARMS,Trachea,1.610781716,2.442938377,0.480023991,-0.57639841,1.303989387,0.578406956,-0.816217784,1.61869172,0.295697799,1.452774032,-4.270694419,-1
544,MODEL1,PARMS,Trachea,1.716130998,10.28588171,0.35856168,-0.491687358,1.365748702,0.137331225,0.021879777,0.618159451,0.362814869,1.79449478,-6.203374558,-1
545,MODEL1,PARMS,Trachea,1.814301595,15.48200058,0.197086756,-0.690065383,3.210047917,-0.460184473,2.887956022,-4.881891041,1.625775223,-3.117193775,5.20746802,-1
546,MODEL1,PARMS,Trachea,1.844848488,22.90463565,0.607647321,-1.852112658,6.568784096,-0.725257579,3.841151166,-8.069830661,0.579078061,-0.48980184,0.292871992,-1
547,MODEL1,PARMS,Trachea,1.938639098,25.13606479,0.019978267,0.942366592,-4.809442285,-1.182654928,2.668310471,-4.528140847,2.29315017,-5.336388305,10.61134873,-1
548,MODEL1,PARMS,Trachea,1.827015651,12.98095757,0.470446527,-0.662167566,0.567470731,-0.064169295,1.438382754,-3.188641971,0.489939094,-0.229490116,0.32453581,-1
549,MODEL1,PARMS,Trachea,1.778195434,7.427529451,0.298512371,-0.399807849,1.359702923,0.203247097,-0.975406256,2.403750291,0.953671642,-1.846154021,3.684525383,-1
550,MODEL1,PARMS,Trachea,1.932812945,18.08144799,-0.217896923,1.661953301,-7.516894254,-0.347038099,-0.678690094,2.473708337,0.997081159,-0.163252078,-1.669305994,-1
551,MODEL1,PARMS,Trachea,1.847786397,35.43470995,0.35023416,-0.095450573,-1.069288572,-1.504866817,6.472007944,-12.47527899,0.74735445,-1.069617489,1.390043406,-1
552,MODEL1,PARMS,Trachea,1.74728592,17.66655161,0.01750684,0.601370797,-3.241252304,-0.31964849,-0.618568832,2.928411391,0.854567663,-0.844524541,1.263204352,-1
553,MODEL1,PARMS,Trachea,1.981375889,11.0969882,-0.374577824,1.91099824,-8.241843167,0.134187329,-0.708561425,1.894938069,1.017979642,-2.44794968,4.864587643,-1
554,MODEL1,PARMS,Trachea,1.872149953,25.42969998,0.261964672,-0.099882901,-0.80001839,-0.753491761,1.499539741,-2.387508199,0.426226845,0.526522286,-1.020110402,-1
555,MODEL1,PARMS,Trachea,1.748397066,47.47989952,0.255770609,0.422152801,-3.323949235,-2.334095366,7.413067743,-13.85006654,1.239808044,-2.261196801,4.145742053,-1
556,MODEL1,PARMS,Trachea,1.813070921,9.346702965,0.181341298,-0.345113685,1.841909475,0.093058199,-0.226145734,1.573162162,1.007985643,-2.307291834,4.751451216,-1
557,MODEL1,PARMS,Trachea,1.921110349,23.92926297,-0.196826661,1.331621392,-5.738248973,-0.527786216,2.205774907,-4.444904703,0.264277039,1.536216671,-4.850273938,-1
558,MODEL1,PARMS,Trachea,1.826500683,24.27946428,0.428204427,-0.347988722,-0.237245446,-0.815600963,3.043033934,-5.891492345,0.693293613,-0.726210556,1.391540335,-1
559,MODEL1,PARMS,Trachea,2.191106304,20.17924579,-0.033653993,0.538764983,-1.40145993,-0.923231591,4.118006434,-8.93001832,2.398521463,-5.282468654,10.0018004,-1
560,MODEL1,PARMS,Trachea,1.800215349,-0.026401409,0.169931333,-0.121235698,-0.149728496,0.978519996,-1.833248315,3.445507733,-0.169599511,1.768691419,-4.190461751,-1
561,MODEL1,PARMS,Trachea,1.804580135,-3.731891095,-0.115179666,0.563309024,-2.640259101,0.873725493,-2.95683939,6.106980512,1.460354994,-4.744379776,10.96604447,-1
562,MODEL1,PARMS,Trachea,1.771149107,20.65378479,0.119475086,0.283327021,-1.822888475,-0.671870544,2.876648123,-6.069298312,1.309473348,-2.279555633,3.369810523,-1
563,MODEL1,PARMS,Trachea,1.788642445,12.09164938,0.589643163,-1.336111278,4.626171424,-0.166282556,0.191604363,0.194950341,0.921296576,-1.244550801,2.496752658,-1
564,MODEL1,PARMS,Trachea,1.713645501,42.61439605,0.231616871,0.575917038,-4.193858892,-2.037135209,6.788706719,-14.01099049,1.140733652,-1.089448749,1.803136582,-1
565,MODEL1,PARMS,Trachea,1.791200063,26.51695088,0.260453817,0.325450516,-3.364004337,-0.887853173,2.050824368,-2.533828973,0.652868559,-1.1980814,2.583107518,-1
566,MODEL1,PARMS,Trachea,1.723478937,13.8025554,0.136290117,-0.456006237,2.567579473,-0.152989603,1.812910325,-3.414651007,0.957140532,-1.974231549,3.830070793,-1
567,MODEL1,PARMS,Trachea,1.959854702,-9.536982064,0.235284897,-0.597610517,1.503301652,1.09104795,-1.554554387,3.026243553,1.485234453,-2.508890206,4.20271925,-1
568,MODEL1,PARMS,Trachea,1.816333269,0.709182702,0.226634771,-0.149155969,-1.062376818,0.551478497,-3.94109844,10.35634138,1.232956834,-1.19835212,0.922079277,-1
569,MODEL1,PARMS,Trachea,1.773460098,26.12519638,0.365249029,-0.478875086,1.259694812,-0.823613918,3.425156863,-7.115637039,0.380633675,0.539383927,-1.713937033,-1
570,MODEL1,PARMS,Trachea,2.002334907,12.20582091,0.204536406,0.221359305,-1.966808057,-0.148720799,0.596301519,-0.604113585,1.070887675,-0.735066503,-0.264025278,-1
571,MODEL1,PARMS,Trachea,1.882976849,9.141287223,0.034336891,-0.175064482,0.341088915,0.114661849,-1.03315325,3.428681172,1.175722074,-1.648697599,2.459981977,-1
572,MODEL1,PARMS,Trachea,1.86484219,28.69930557,0.488831412,-0.915371066,2.120280331,-0.996628194,2.76380513,-4.975510907,0.311301891,1.581404826,-5.041271531,-1
573,MODEL1,PARMS,Trachea,1.805626817,25.60339712,0.253393254,-0.436134986,0.645452696,-0.711571469,2.829957202,-4.762704589,0.282553074,-0.32852148,0.390388161,-1
574,MODEL1,PARMS,Trachea,1.975431704,50.85858234,0.395123007,-0.547099545,1.040964876,-2.506496222,9.156835123,-18.01141546,1.016622939,-1.222890704,1.604987981,-1
575,MODEL1,PARMS,Trachea,1.804479208,5.85780837,0.332308061,-0.301404481,0.117442006,0.307827952,1.705529029,-4.894557986,0.734563266,-1.292353937,2.22907272,-1
576,MODEL1,PARMS,Trachea,2.146045446,16.64787565,0.165537895,-0.170918708,0.197285106,-0.558482823,2.028812947,-3.06328391,1.755590628,-3.747110949,6.913600061,-1
577,MODEL1,PARMS,Trachea,1.822996458,3.015166902,0.25262957,-0.278776544,-0.262418421,0.631573629,-0.145405978,-0.231845396,0.389715917,0.072696265,-1.610396053,-1
578,MODEL1,PARMS,Trachea,1.829137986,-3.986344622,0.05340173,0.256888729,-1.181477389,0.872303906,-2.947156592,7.169984655,1.227259284,-2.864192376,5.572703255,-1
579,MODEL1,PARMS,Trachea,1.807026634,1.918965026,0.417441886,-0.581531107,2.342014693,0.41325221,-0.621220111,1.282004432,1.213546773,-2.397654647,4.670701677,-1
580,MODEL1,PARMS,Trachea,1.885017145,-1.370603553,-0.048884156,0.6716168,-2.374753733,0.588188904,-3.81424745,9.328805727,1.665770609,-1.549440871,1.456777725,-1
581,MODEL1,PARMS,Trachea,1.911432665,4.269069545,-0.090824271,0.493466823,-2.793855246,0.700609691,-0.642056983,0.569260774,0.226157043,0.055194532,-0.803422786,-1
582,MODEL1,PARMS,Trachea,1.735176128,7.629843291,0.295252837,-0.800183527,3.338069195,0.271366858,-1.606780041,4.249737624,0.654036211,-0.182397187,-0.053058272,-1
583,MODEL1,PARMS,Trachea,1.919085853,11.27681238,0.10051748,0.776445244,-4.019580963,-0.133143434,0.853832419,-1.285541047,1.308332795,-0.91493865,-0.293462288,-1
584,MODEL1,PARMS,Trachea,1.741995858,21.92656023,0.073997064,0.254062601,-0.316910205,-0.647767013,2.609869097,-4.595460304,0.938796503,-1.247279272,1.476865397,-1
585,MODEL1,PARMS,Trachea,1.774574964,18.90537304,0.272464935,0.256461933,-1.878310839,-0.106155348,1.588990914,-2.911300172,-0.658200931,3.162624446,-7.130358895,-1
586,MODEL1,PARMS,Trachea,1.928177666,17.34625365,0.284879537,-0.039494297,-1.156718516,0.293891011,1.027150184,-2.581292913,-1.66022201,6.393777308,-13.95304335,-1
587,MODEL1,PARMS,Trachea,1.911098641,20.64549578,0.243922882,0.023545153,-1.420573725,-0.773402332,3.876874095,-7.851694486,1.560728797,-2.996770999,5.722799081,-1
588,MODEL1,PARMS,Trachea,1.813004256,13.9374349,0.351618059,-0.628543325,1.825877726,-0.348833761,1.118413555,-1.150885827,1.410597752,-1.865406823,2.351680256,-1
589,MODEL1,PARMS,Trachea,1.817227712,27.71839629,0.255476961,-0.077904826,-0.310001278,-1.075873772,1.904314609,-2.558064127,1.021668539,-0.623705426,0.420378503,-1
590,MODEL1,PARMS,Trachea,1.678718409,3.752208451,0.236261322,-0.213496953,0.078788975,0.512467494,-2.733480576,7.928708189,0.684096127,-0.103752869,-1.63277872,-1
591,MODEL1,PARMS,Trachea,1.740187414,13.43736969,-0.02110708,0.944415101,-4.744396645,0.094020297,0.251278331,1.01316493,0.25000464,0.250207303,-0.874598355,-1
592,MODEL1,PARMS,Trachea,1.997552923,25.12817015,0.658116522,-1.626069317,5.582282472,-1.022435159,1.797771003,-2.624379486,1.156336665,-0.467169998,-0.800640034,-1
593,MODEL1,PARMS,Trachea,1.772367552,2.51988083,0.462268779,-0.955870798,3.641361365,0.505150446,-1.707091751,3.676961398,0.658631683,0.39197462,-1.868891078,-1
594,MODEL1,PARMS,Trachea,1.832848304,30.66036274,0.278871853,0.289205532,-0.833536104,-1.266130981,6.820913099,-14.89845137,0.869187218,-1.032014225,2.074563398,-1
595,MODEL1,PARMS,Trachea,1.674947234,-10.40899345,-0.051520103,0.906508476,-3.897441267,1.320521903,-6.595756142,15.65974735,1.094794405,-0.684997098,-0.017610886,-1
596,MODEL1,PARMS,Trachea,1.630329819,18.57027589,0.182727679,0.003838968,-0.521093124,-0.397720099,1.337152369,-1.895736216,0.723994865,-0.276287932,-0.548866139,-1
597,MODEL1,PARMS,Trachea,1.783836856,21.53457599,0.097079541,0.041340871,-0.457180554,-0.497919525,0.355223143,-0.348990502,0.489062419,1.681895313,-4.687337031,-1
598,MODEL1,PARMS,Trachea,1.694457306,35.17133526,0.366902389,-0.015065198,-1.595121093,-1.504016755,3.918693599,-5.903378261,0.775137743,1.116097191,-5.178844546,-1
599,MODEL1,PARMS,Trachea,1.799540692,19.76185614,0.332901092,-0.448875901,0.64956295,-0.876224571,1.810818202,-2.317001981,2.028090229,-3.409008868,5.795413993,-1
600,MODEL1,PARMS,Trachea,1.944334505,-19.19510737,0.264494691,-0.554147896,2.393500905,1.95330673,-6.896504975,15.00304873,0.500436823,0.975723008,-3.598412462,-1
601,MODEL1,PARMS,Trachea,1.976093444,44.26778394,0.244807249,0.220536835,-2.051512833,-2.128949806,7.290926268,-14.25177224,1.205548332,-1.583388522,1.842890727,-1
602,MODEL1,PARMS,Trachea,1.777193229,11.64991899,0.413194546,-0.508413046,1.035379451,-0.011576655,1.539642468,-3.918125856,0.619166745,-1.261064188,2.94044751,-1
603,MODEL1,PARMS,Trachea,1.930406663,2.228538051,0.020201189,0.596724692,-3.4383098,0.635087381,-2.840767856,7.076805196,0.744464174,0.563914921,-3.556196672,-1
604,MODEL1,PARMS,Trachea,1.74589237,25.84146866,0.331123093,0.1546127,-2.27527221,-0.897382767,2.377259884,-4.228361285,0.739835125,-0.493252054,1.072971941,-1
605,MODEL1,PARMS,Trachea,1.91537305,22.01275961,0.469413441,-1.322519255,4.413705532,-1.074443824,2.526691745,-3.616237655,2.267353125,-5.150090463,10.13196985,-1
606,MODEL1,PARMS,Trachea,1.951692768,14.35076356,0.398159794,0.051029998,-0.943658835,0.1012209,2.451007595,-5.891779946,-0.511227344,1.930678858,-3.497341059,-1
607,MODEL1,PARMS,Trachea,1.908157167,17.2421917,-0.011704041,-0.078426344,0.151148772,-0.284063122,1.250315845,-2.109790507,0.806718948,-0.977258973,1.803913456,-1
