SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,Trachea
456,MODEL1,PARMS,Trachea,1.607635626,7.997499233,0.317840152,-1.246081524,4.251867558,-0.209150873,1.721157304,-3.79092616,2.587785499,-6.933436196,13.4754414,-1
457,MODEL1,PARMS,Trachea,1.66475094,2.99919224,0.70960262,-1.760800663,6.681326188,0.079830806,0.984839409,-2.900154282,1.998400848,-3.339508052,5.610454502,-1
458,MODEL1,PARMS,Trachea,1.41880317,10.02802027,0.555103705,-1.371325862,3.636425647,-0.290992687,3.232809667,-7.728489044,1.824174049,-3.574529965,6.198115523,-1
459,MODEL1,PARMS,Trachea,1.362870898,10.00780973,0.477356734,-1.343422364,4.897748407,-0.143059721,1.040233352,-1.882787851,1.217024136,-0.68006242,-0.163927369,-1
460,MODEL1,PARMS,Trachea,1.357568658,13.73112527,0.516601519,-0.910397012,2.566942262,-0.439921937,1.261064617,-2.27412473,1.434886495,-2.272234326,3.956474828,-1
461,MODEL1,PARMS,Trachea,1.666459896,18.62085452,0.183367764,-0.106166585,0.015752425,-0.58259415,3.515288009,-6.622882849,0.927996213,-1.868398805,3.542911616,-1
462,MODEL1,PARMS,Trachea,1.474776978,5.290809878,0.557634453,-0.887837197,2.156707957,0.221694353,-0.115330211,0.289190172,0.920638723,-1.345558364,2.154310325,-1
463,MODEL1,PARMS,Trachea,1.446591463,7.179490806,0.45998336,-1.291573429,5.016619484,0.159193473,-0.552262999,1.058991574,0.747499592,0.332435501,-1.395635774,-1
464,MODEL1,PARMS,Trachea,1.564873569,2.067379855,0.375403334,-0.729295214,2.99457794,0.279110457,0.749980978,-2.719485879,1.78836786,-3.830479106,7.933481348,-1
465,MODEL1,PARMS,Trachea,1.344931759,13.90396068,0.606241515,-1.086456639,3.391208846,-0.62187191,3.432599808,-7.248325153,1.951137844,-3.336982042,5.15293325,-1
466,MODEL1,PARMS,Trachea,1.547486829,17.74000812,0.343048234,-0.54473548,0.979761601,-0.776038856,2.210108739,-3.502366177,2.07581547,-5.159172705,10.15668984,-1
467,MODEL1,PARMS,Trachea,1.348770104,8.493800361,0.548409519,-0.928568234,2.650283787,-0.178705851,1.015079099,-1.304394036,1.615816031,-1.290524406,0.228905917,-1
468,MODEL1,PARMS,Trachea,1.486368915,16.36519031,0.231975651,-0.414934373,0.930518695,-0.761037718,2.472732832,-4.780132563,2.575831089,-5.8035029,10.45172446,-1
469,MODEL1,PARMS,Trachea,1.852987451,15.36033902,0.430966322,0.030703128,-3.385119494,-0.548280798,2.693434664,-4.515372924,1.376433408,-1.741726026,1.927639502,-1
470,MODEL1,PARMS,Trachea,1.514389148,14.71753843,0.466157907,-0.87308005,2.50374834,-0.670268211,3.80322718,-8.87321257,2.221488587,-5.75266531,11.51384641,-1
471,MODEL1,PARMS,Trachea,1.732894405,17.08739548,0.536710427,-1.547037322,3.997178325,-0.737926807,1.7232258,-3.233982219,2.024393838,-4.459442438,8.364742485,-1
472,MODEL1,PARMS,Trachea,1.355089857,3.733525363,0.328104393,-0.694043953,2.208379901,0.303947499,-0.124072194,0.589796926,1.326489459,-1.999551996,2.630757363,-1
473,MODEL1,PARMS,Trachea,1.481381276,23.83834817,0.521344695,-0.717472293,0.72580734,-1.040845345,4.739543308,-10.62927291,1.03443857,-0.599043819,0.121886838,-1
474,MODEL1,PARMS,Trachea,1.833563468,15.05045558,0.505722916,-0.568237157,-0.020034006,-0.631834751,4.304136578,-9.593876038,1.771076343,-2.582074735,3.250698342,-1
475,MODEL1,PARMS,Trachea,1.653619254,11.53300698,0.246589019,-1.031429345,3.820711547,-0.268413958,1.555875808,-2.53070944,1.751317249,-2.969760277,4.420731094,-1
476,MODEL1,PARMS,Trachea,1.55560852,14.4722418,0.497402645,-1.137598664,3.834817979,-0.498201766,3.495204652,-8.450123997,1.454558429,-2.603594937,4.465098485,-1
477,MODEL1,PARMS,Trachea,1.370037257,6.951780315,0.64952245,-1.718674956,5.424109739,0.038856766,1.268210181,-2.820019955,1.135128162,-1.747082097,2.696156029,-1
478,MODEL1,PARMS,Trachea,1.326916769,8.92277384,0.520383796,-1.30191428,4.413225457,-0.138898511,2.439404629,-6.681404191,1.49041065,-3.022399256,5.611873047,-1
479,MODEL1,PARMS,Trachea,1.378192555,17.65547022,0.515837341,-0.717669026,2.188286263,-0.871740447,3.994265687,-8.194132342,2.119667056,-5.08472897,9.781571072,-1
480,MODEL1,PARMS,Trachea,1.368876475,9.829091512,0.634156891,-1.426785653,4.270386594,-0.22818203,1.960846282,-4.841730844,1.492849601,-2.305918468,3.494879288,-1
481,MODEL1,PARMS,Trachea,1.564109494,12.79655038,0.455303464,-0.520792125,0.705051213,-0.430813526,2.504050508,-4.653768479,1.700118029,-3.779331722,7.032241285,-1
482,MODEL1,PARMS,Trachea,1.362055392,7.61830914,0.661264567,-1.324172324,3.886237791,-0.061396923,1.344014175,-2.590730347,1.243089848,-0.751990012,-0.020146443,-1
483,MODEL1,PARMS,Trachea,1.620299093,15.51918312,0.676323493,-1.264879966,3.932180837,-0.749072362,2.292381594,-3.865126817,1.904482915,-1.623654903,1.01485535,-1
484,MODEL1,PARMS,Trachea,1.432838323,13.2110748,0.37325817,-0.879841193,3.470511021,-0.477983199,3.061793934,-6.405376713,1.917656891,-3.426470917,5.194867211,-1
485,MODEL1,PARMS,Trachea,1.530713858,4.982785995,0.319246005,-0.82635648,3.531927864,0.211659446,-0.396409339,1.348286967,1.438785505,-2.447263521,4.102414086,-1
486,MODEL1,PARMS,Trachea,1.493664264,0.880605357,0.578654104,-1.063320731,3.416890675,0.369852764,0.524064561,-1.422070933,1.473471898,-3.503333875,6.862721802,-1
487,MODEL1,PARMS,Trachea,1.489612452,7.433988408,0.397082026,-0.618589875,0.261733927,-0.001905717,0.933420595,-2.245540466,1.575812343,-3.750370849,7.090563486,-1
488,MODEL1,PARMS,Trachea,1.332460445,8.853710656,0.889402468,-1.661381864,4.706861714,-0.230544123,1.483471917,-3.290206727,1.373578147,-2.635645065,4.666084582,-1
489,MODEL1,PARMS,Trachea,1.648959618,8.92587837,0.56543681,-1.182556898,3.430148784,-0.146541818,0.450974687,-0.503610736,1.49278111,-2.715279165,4.834391549,-1
490,MODEL1,PARMS,Trachea,1.389994612,7.138981103,0.430472297,-0.993109371,2.976644512,-0.023003119,-0.611730597,2.211367064,1.652307638,-2.542557289,4.349754549,-1
491,MODEL1,PARMS,Trachea,1.441252299,7.000216784,0.658942251,-1.469733128,4.869604807,-0.181945227,0.041521929,0.645215277,2.18707163,-4.774642542,9.066757343,-1
492,MODEL1,PARMS,Trachea,1.3890146,9.159794327,0.344404273,-0.709601562,1.978401387,-0.115329344,1.024908385,-2.544582679,1.526066918,-1.842118745,2.693140078,-1
493,MODEL1,PARMS,Trachea,1.432649638,12.77179941,0.336365115,-0.766239257,2.270742739,-0.420984453,2.349751662,-5.639680641,1.873130077,-3.665713574,6.700297982,-1
494,MODEL1,PARMS,Trachea,1.34658357,1.698627802,0.333654768,-0.476229842,0.835491312,0.346324862,1.881820596,-5.351116528,1.710661996,-5.324839369,10.7677733,-1
495,MODEL1,PARMS,Trachea,1.709422432,12.47437797,0.59384817,-0.804235378,1.577014319,-0.560061515,3.354653925,-6.827619435,2.17657017,-4.29011594,6.863201602,-1
496,MODEL1,PARMS,Trachea,1.525163204,27.33853107,0.367172654,-0.792634329,1.250931042,-1.388485775,5.542051648,-11.62535265,1.937865126,-4.705256944,8.332422892,-1
497,MODEL1,PARMS,Trachea,1.43667153,8.769038152,0.742235288,-1.90352678,6.96793498,-0.180791334,0.572542164,-0.453262253,1.405753803,-1.017280139,0.473254363,-1
498,MODEL1,PARMS,Trachea,1.833304647,7.97609099,0.480210541,-0.071232269,-3.02050827,-0.126792613,0.346287247,0.34162259,1.636915136,-2.589643537,4.859928077,-1
499,MODEL1,PARMS,Trachea,1.420779572,3.713308161,0.55718538,-1.271316259,4.471101174,0.089667919,0.612799787,-1.126752487,1.940324731,-2.777653698,3.906753015,-1
500,MODEL1,PARMS,Trachea,1.354204036,16.47315501,0.606142885,-1.591642121,4.96355121,-0.739348673,0.582505797,0.012257173,1.951779464,-2.737024532,3.999771046,-1
501,MODEL1,PARMS,Trachea,1.432308223,11.31035421,0.599826614,-1.567546665,4.928393829,-0.45270535,2.196408155,-5.406763171,2.180647143,-4.33080857,7.794859226,-1
502,MODEL1,PARMS,Trachea,1.588213758,10.66807246,0.52516602,-0.625968709,1.582891579,-0.32085028,2.402435309,-4.828644514,1.599127486,-2.385411715,3.621348647,-1
503,MODEL1,PARMS,Trachea,1.456450431,-4.812759361,0.538579919,-0.973664315,3.062278167,0.623209728,-0.428041763,1.225169267,2.098192707,-5.251366988,10.26477949,-1
504,MODEL1,PARMS,Trachea,1.403399049,10.92237686,0.391653058,-1.224963333,4.624332527,-0.413175621,2.465172544,-5.672497339,2.366428319,-4.645271509,7.981818784,-1
505,MODEL1,PARMS,Trachea,1.354429855,16.59716622,0.541022613,-1.420219727,4.589284334,-0.605522734,2.4954712,-5.047962403,1.223916151,-0.802735842,0.375197959,-1
506,MODEL1,PARMS,Trachea,1.358325163,8.871259044,0.595733048,-1.589482625,5.685359549,-0.056596383,0.552677886,-0.504426035,1.123104547,-1.634033221,2.496016465,-1
507,MODEL1,PARMS,Trachea,1.681454499,16.05356145,0.248764332,-0.505994462,1.067031455,-0.594621435,1.941792702,-3.883582082,1.885167672,-3.541394615,5.748871965,-1
508,MODEL1,PARMS,Trachea,1.268845379,4.080694951,0.677877331,-1.296540497,3.700516725,0.192392365,0.033976153,-0.016985826,1.13850953,-1.714126646,3.023037996,-1
509,MODEL1,PARMS,Trachea,1.280219867,18.47584965,0.681105752,-1.41333256,4.34200284,-0.883245852,3.941573269,-7.602976014,1.684791366,-1.508123583,0.685831962,-1
510,MODEL1,PARMS,Trachea,1.460302498,16.45266119,0.338461392,-0.69854807,2.225426341,-0.569054671,3.05203356,-6.807532746,1.416509582,-2.370657827,3.814698905,-1
511,MODEL1,PARMS,Trachea,1.40859311,8.158592439,0.384934435,-0.979697489,3.54066129,0.062439751,1.237712686,-2.490541324,0.983195197,-1.461615471,1.914110146,-1
512,MODEL1,PARMS,Trachea,1.562648117,17.2072339,0.688523864,-1.421569192,3.156246228,-0.754961559,3.612067122,-7.527222292,1.567313486,-3.523834391,6.315524653,-1
513,MODEL1,PARMS,Trachea,1.47418957,11.45132174,0.673000745,-1.110829666,3.181940171,-0.435612953,1.364575327,-1.320684814,1.771424241,-2.528632013,3.477363182,-1
514,MODEL1,PARMS,Trachea,1.381237371,-4.917171822,0.300038699,-0.378793449,1.696619671,0.78653632,-0.131748444,-0.17866963,1.595368399,-2.827898643,4.584726167,-1
515,MODEL1,PARMS,Trachea,1.424598701,0.763792522,0.405122831,-0.635571023,1.323277716,0.504179878,-2.697655549,6.710930885,1.209029979,-1.943942844,3.468282836,-1
516,MODEL1,PARMS,Trachea,1.476823228,9.632952707,0.590074707,-1.494554283,5.199745617,-0.36747836,1.91517156,-2.644226705,2.131517175,-2.969203881,4.024781991,-1
517,MODEL1,PARMS,Trachea,1.555034751,18.41282532,0.551087749,-1.394903162,4.583054967,-0.70018158,2.920783775,-5.980011149,1.053394113,0.291399124,-2.241762274,-1
518,MODEL1,PARMS,Trachea,1.453215813,2.893016761,0.374980601,-1.073912454,4.190885158,0.515269293,0.00381078,-0.526657447,0.46261836,1.172686701,-3.527251266,-1
519,MODEL1,PARMS,Trachea,1.463827043,11.70599724,0.504163765,-0.849983288,2.918794002,-0.378739191,2.904901761,-6.620816385,1.663476777,-3.527326716,6.758322327,-1
520,MODEL1,PARMS,Trachea,1.60511161,15.43949417,0.212473511,-0.337887078,-0.65974851,-0.521268903,1.447665235,-2.400720178,1.814318724,-3.461884881,6.044600005,-1
521,MODEL1,PARMS,Trachea,1.603545577,15.20830775,0.426767979,-0.641531396,1.064147947,-0.675269236,2.772840782,-5.643114819,2.277016085,-6.293692124,12.36206015,-1
522,MODEL1,PARMS,Trachea,1.733459865,24.51301697,0.440449188,-0.175107684,-1.856437776,-1.181714878,4.022397436,-8.121097016,1.574775213,-1.879442676,2.109126175,-1
523,MODEL1,PARMS,Trachea,1.451553324,-1.733989659,0.550547219,-0.769161499,1.381742884,0.56792859,-1.519020795,3.962203105,1.359377547,-2.241203167,4.002928513,-1
524,MODEL1,PARMS,Trachea,1.361774604,5.564890669,0.597620762,-1.457924701,6.135791535,-0.045748047,2.132734035,-5.340823004,1.90080245,-3.253953405,5.498121661,-1
525,MODEL1,PARMS,Trachea,1.337914092,4.52998236,0.092650851,-0.120238162,-0.105164607,0.183471006,-0.073029941,0.359345416,2.012087794,-5.443319601,10.85734321,-1
526,MODEL1,PARMS,Trachea,1.59798357,6.861953755,0.205341193,-0.060208064,-1.325828576,0.098316695,0.399655923,-0.22013684,1.547602276,-4.689971639,10.06447591,-1
527,MODEL1,PARMS,Trachea,1.39201652,-2.551372152,0.426775918,-0.71965984,1.69830406,0.42204067,0.725055779,-1.927635448,2.350659858,-4.05567212,6.034148266,-1
528,MODEL1,PARMS,Trachea,1.477141141,9.763898099,0.499073993,-1.100242379,4.304275918,-0.198802808,0.124242207,-0.018896516,1.411283655,-0.471771451,-0.597267367,-1
529,MODEL1,PARMS,Trachea,1.4329621,6.962517696,0.352161597,-1.051370474,3.814636192,0.052033374,1.307119546,-3.837335384,1.406759399,-1.441853095,1.88462339,-1
530,MODEL1,PARMS,Trachea,1.402512929,12.31404772,0.622260677,-1.175211489,4.620918864,-0.489213353,2.492167877,-5.177006433,1.798647568,-2.901680559,4.551942303,-1
531,MODEL1,PARMS,Trachea,1.317490386,9.965457055,0.324873262,-0.622089664,1.727089455,-0.249918,2.36830297,-4.548726985,1.866180824,-3.470730827,5.911000799,-1
532,MODEL1,PARMS,Trachea,1.539051238,4.293122815,0.401569911,-1.421874573,5.100321755,0.174604184,0.121269832,-0.40449693,1.705010564,-1.805682285,1.559932284,-1
533,MODEL1,PARMS,Trachea,1.523072176,10.53616628,-0.017683389,0.890601784,-4.171790757,-0.034304918,2.484730396,-5.911883969,1.044933449,-1.399267,1.745820878,-1
534,MODEL1,PARMS,Trachea,1.519194451,16.80907569,0.788867754,-1.799716282,5.655456414,-0.941007108,3.257064889,-6.927159615,2.413957122,-3.889858568,5.959624291,-1
535,MODEL1,PARMS,Trachea,1.487344469,10.68297014,0.369517618,-0.351388827,-0.214917266,-0.158311171,0.791958594,-0.458823414,1.233577672,-2.002338226,3.38578451,-1
536,MODEL1,PARMS,Trachea,1.422812378,9.979900674,0.394179059,-0.678345574,2.162895046,-0.088183246,2.284633061,-5.003808871,1.00155656,-1.60245764,2.558115234,-1
537,MODEL1,PARMS,Trachea,1.310826591,13.56973597,0.847448138,-1.977610216,6.540091086,-0.642731492,2.21330015,-4.269075847,1.932231017,-2.695641948,4.025396083,-1
538,MODEL1,PARMS,Trachea,1.535840797,7.492299705,0.331865089,-0.577802862,0.709403993,0.002706293,0.005708112,0.365804923,1.623365797,-3.745180505,7.568150807,-1
539,MODEL1,PARMS,Trachea,1.425560966,11.20125795,0.737546991,-1.779554915,5.883521581,-0.521425833,2.272730589,-4.899550339,2.27802314,-4.809514201,8.790533623,-1
540,MODEL1,PARMS,Trachea,1.506895935,11.98305044,0.39982691,-1.05420163,3.874897392,-0.298374788,1.281822655,-2.354235492,1.445245188,-2.097426253,3.581466434,-1
541,MODEL1,PARMS,Trachea,1.573159552,15.01556337,0.429230121,-0.418547402,0.730994461,-0.462124539,1.608291815,-3.288348239,1.084747562,-0.194557034,-0.716466525,-1
542,MODEL1,PARMS,Trachea,1.633036391,19.32104139,0.074425481,0.370302008,-3.45197415,-0.654187842,3.076202986,-6.036086735,1.365243768,-3.755247126,7.461075521,-1
543,MODEL1,PARMS,Trachea,1.372874522,14.93240483,0.341594978,-0.897653952,3.379890241,-0.601919266,2.76634273,-5.729257082,2.106224286,-4.384076632,7.841590951,-1
544,MODEL1,PARMS,Trachea,1.418283767,8.34483695,0.597048302,-1.296690209,5.07513948,-0.226795162,1.09017595,-1.523011154,1.920104192,-3.855534434,6.705260583,-1
545,MODEL1,PARMS,Trachea,1.484881322,-0.461421282,0.507368322,-1.319819347,5.163359142,0.460181523,-0.156383141,-0.396267506,1.461029251,-1.97785639,3.168338895,-1
546,MODEL1,PARMS,Trachea,1.481143647,5.41236799,0.47845317,-0.968596115,3.120042744,0.055868701,2.174758644,-5.040135263,1.647178137,-3.72417454,6.793774651,-1
547,MODEL1,PARMS,Trachea,1.378046538,2.117321449,0.394896602,-0.531242701,0.965390369,0.449581324,-1.536944762,3.705230544,1.057806282,-1.410359368,2.215250181,-1
548,MODEL1,PARMS,Trachea,1.389842654,8.865910723,0.294057714,-0.378817496,0.257552158,-0.051413771,0.827884496,-2.043437234,1.408362092,-2.068341293,3.160415429,-1
549,MODEL1,PARMS,Trachea,1.558856834,12.93200758,0.593890599,-0.901369173,1.498572792,-0.38861031,2.471658631,-5.253659733,1.185008624,-0.782862734,0.086117449,-1
550,MODEL1,PARMS,Trachea,1.416690938,12.75523919,0.944881668,-2.250658033,7.994672944,-0.393290812,0.763036939,-0.392882704,0.87094605,0.62691516,-2.974228387,-1
551,MODEL1,PARMS,Trachea,1.706729368,22.64311995,0.295870248,-0.050736196,-1.962382786,-0.878987373,2.955838958,-6.013327869,1.047606955,-1.8923609,3.400151214,-1
552,MODEL1,PARMS,Trachea,1.527674786,13.94535619,0.664729178,-1.259387155,3.812900008,-0.489428334,2.860315558,-6.329552271,1.175536933,-0.072931793,-1.822015846,-1
553,MODEL1,PARMS,Trachea,1.510003562,-5.799807608,0.389347556,-0.799192793,3.066858905,0.788209337,0.301885032,-1.744682979,1.869519414,-4.344000518,7.818135365,-1
554,MODEL1,PARMS,Trachea,1.398408567,12.97647703,0.643798728,-1.574515842,4.860376574,-0.410680669,3.41791692,-8.904431384,1.399885003,-2.921398335,5.775667158,-1
555,MODEL1,PARMS,Trachea,1.622594393,3.953785959,0.521937865,-0.823467414,1.666833208,0.130263125,0.907621116,-3.053042027,1.768494485,-3.898427918,7.353669249,-1
556,MODEL1,PARMS,Trachea,1.555344607,9.054435334,0.575050644,-1.53033416,6.171383399,-0.20335144,0.60263604,-0.350573799,1.600347697,-1.798225718,2.396523583,-1
557,MODEL1,PARMS,Trachea,1.58343101,19.07765942,-0.055439795,0.525413614,-2.599156003,-0.683090219,4.051317861,-8.581149889,1.63581977,-3.282800626,5.144590399,-1
558,MODEL1,PARMS,Trachea,1.603231065,27.97806956,0.480112893,-0.929326331,1.882792308,-1.515012316,5.859645109,-12.94766288,2.082232626,-4.365778728,7.831922146,-1
559,MODEL1,PARMS,Trachea,1.501985323,5.270818779,0.283396622,-0.087460709,-0.304065632,0.108139046,2.017445366,-4.748783237,1.633741094,-2.969773873,4.763252154,-1
560,MODEL1,PARMS,Trachea,1.500477132,13.39898883,0.196502598,-0.291649282,-0.21602168,-0.324539197,2.522151206,-4.321671002,1.448270997,-3.292704152,5.349171797,-1
561,MODEL1,PARMS,Trachea,1.64021341,10.47948079,0.432298101,-0.602238737,1.487534609,-0.400518542,1.856443388,-3.681950695,2.29298668,-5.46688682,10.88547911,-1
562,MODEL1,PARMS,Trachea,1.496943473,8.832932244,0.476195539,-0.527544679,0.310247277,-0.044156947,1.606543972,-3.827896786,1.068963155,-2.24554672,4.224363,-1
563,MODEL1,PARMS,Trachea,1.406796724,6.294453318,0.545565667,-0.88727994,2.2933531,0.079296106,-0.929390755,3.659652543,1.203739437,-1.522389697,2.405290395,-1
564,MODEL1,PARMS,Trachea,1.581819904,15.4423323,0.587298929,-0.980782584,1.278514762,-0.596579695,1.511800457,-2.898210967,1.638945138,-4.102094764,8.40628371,-1
565,MODEL1,PARMS,Trachea,1.465602808,0.897457608,0.330412622,-0.243813557,0.107087769,0.559589191,-1.632409533,5.566160196,0.972455357,-1.473968452,1.561015669,-1
566,MODEL1,PARMS,Trachea,1.510245726,3.356445215,0.284229936,-0.576754712,2.407469132,0.13228306,0.630947876,-0.981785508,2.225816364,-4.726708956,8.568627738,-1
567,MODEL1,PARMS,Trachea,1.611165306,21.84714316,0.360411039,-1.092696026,4.179165613,-1.030653052,5.144881231,-10.44783901,1.911370904,-3.705959312,5.900971209,-1
568,MODEL1,PARMS,Trachea,1.634802503,-0.926283592,0.342088217,-0.628459172,1.303483328,0.487132833,-0.301016615,0.298590155,1.936395635,-4.459781913,8.030187148,-1
569,MODEL1,PARMS,Trachea,1.462907166,10.18304007,0.650293005,-1.738478087,5.959130184,-0.256269322,2.724766126,-6.862265942,1.504643,-2.734329088,4.920340131,-1
570,MODEL1,PARMS,Trachea,1.556954267,25.71104465,0.107077121,0.645379974,-5.166512565,-1.220254219,5.22623911,-11.1175568,1.91079498,-5.556918233,11.39535738,-1
571,MODEL1,PARMS,Trachea,1.50164933,8.459850331,0.613116446,-1.184603793,3.341747496,-0.158376685,2.225016814,-5.278514838,1.434041017,-0.771604404,-0.216392162,-1
572,MODEL1,PARMS,Trachea,1.353810926,15.97616041,0.571367266,-0.82887361,2.058624145,-0.635005207,4.09902645,-9.129486026,1.34513459,-1.926431392,2.956648827,-1
573,MODEL1,PARMS,Trachea,1.344205564,12.81382494,0.678412933,-1.438289222,5.276210034,-0.370724095,1.79866534,-4.120552511,1.101167765,-1.178419175,1.918557291,-1
574,MODEL1,PARMS,Trachea,1.534811428,9.621085468,0.464527006,-1.003380174,2.794017136,-0.25957005,2.431849092,-6.123736749,1.931424439,-4.054994732,7.288996602,-1
575,MODEL1,PARMS,Trachea,1.662572485,-4.857273894,0.473797153,-0.910803143,2.201535191,0.734628685,-1.206197774,2.073031814,1.766053749,-4.186490312,8.089168616,-1
576,MODEL1,PARMS,Trachea,1.24125012,10.48663145,0.294768004,-0.763968622,2.969613469,-0.241558019,2.278602122,-5.482369035,1.759625753,-3.230161767,5.95194422,-1
577,MODEL1,PARMS,Trachea,1.544567851,25.92002759,-0.020655833,0.877677483,-5.25621269,-1.134596257,5.937046619,-12.64213925,1.501188998,-2.538697946,3.773603198,-1
578,MODEL1,PARMS,Trachea,1.563996677,-9.491954173,0.748859091,-1.48281043,5.113747177,0.858897099,-1.579513827,3.750800634,2.246593368,-5.773134074,11.03007519,-1
579,MODEL1,PARMS,Trachea,1.324776227,2.625819344,0.339430342,-0.7717297,2.818919433,0.40576692,0.026732921,0.500238501,1.075998428,-0.687936165,-0.549459717,-1
580,MODEL1,PARMS,Trachea,1.42270834,9.585604276,0.544724912,-1.413718558,4.488650145,-0.134013761,1.321125853,-3.37344631,1.258437958,-0.991576893,1.041579915,-1
581,MODEL1,PARMS,Trachea,1.606164277,10.53925331,0.235828999,-0.102845774,-0.795720457,-0.218907346,1.120073786,-1.373402821,1.719244556,-2.664713125,3.503796095,-1
582,MODEL1,PARMS,Trachea,1.53758619,-2.785654766,0.571508442,-1.390613929,5.197712439,0.525637222,0.717858963,-2.32115023,1.828599233,-3.63165348,6.243705702,-1
583,MODEL1,PARMS,Trachea,1.473662045,10.90346283,0.610092996,-1.222168324,3.960390247,-0.193535825,2.305247644,-4.851943495,0.926138076,-1.556169817,2.622574228,-1
584,MODEL1,PARMS,Trachea,1.468857699,4.6312465,0.579917987,-1.471819968,5.006385396,0.139935598,0.404059717,-0.539908886,1.466292959,-3.058691695,5.721404381,-1
585,MODEL1,PARMS,Trachea,1.418481268,2.732731919,0.765753265,-2.212484663,8.014722862,0.190818067,0.342096223,-0.536614984,1.553311089,-2.718716036,4.793631592,-1
586,MODEL1,PARMS,Trachea,1.330377671,9.697927909,0.683090338,-1.421084402,4.530871958,-0.453559871,1.591388516,-2.745291819,2.455878785,-4.284164637,6.508430107,-1
587,MODEL1,PARMS,Trachea,1.399515119,17.0150891,0.541732218,-0.735985393,1.609193253,-0.721957189,2.320941689,-3.882723855,1.655698674,-3.22679724,5.427194427,-1
588,MODEL1,PARMS,Trachea,1.54218073,3.750406157,0.801723252,-1.881429802,6.75636271,0.274116054,1.394311027,-4.725821243,0.670276938,1.096245957,-3.27353109,-1
589,MODEL1,PARMS,Trachea,1.424974117,23.31742612,0.350096106,-0.709076925,1.789175518,-0.867219852,5.328828505,-11.7793606,0.614769967,0.467893692,-2.206067916,-1
590,MODEL1,PARMS,Trachea,1.250160899,4.538286374,0.565641124,-1.161250989,3.920584443,0.174245926,-0.258226212,0.610907332,1.217407936,-0.89106006,0.699658634,-1
591,MODEL1,PARMS,Trachea,1.424978713,2.65319464,0.24017198,-0.849204447,3.281570603,0.339423305,-0.522150886,0.732013253,1.720199856,-3.8548971,7.305014986,-1
592,MODEL1,PARMS,Trachea,1.336758134,13.70786023,0.291212214,-0.506523365,1.504474812,-0.352678813,2.192349516,-4.698428115,1.351657753,-2.477931074,4.278934667,-1
593,MODEL1,PARMS,Trachea,1.450186105,6.788213152,0.569682087,-1.193425651,3.875033183,-0.181999154,2.029136282,-3.924599108,2.13320109,-4.290348962,7.660634019,-1
594,MODEL1,PARMS,Trachea,1.434432301,1.755489866,0.383414948,-0.60762095,1.787701237,0.478964497,0.027145314,-0.639012031,1.025930938,-2.642608534,5.545063267,-1
595,MODEL1,PARMS,Trachea,1.405333431,4.095229746,0.236882574,-0.526553381,2.053498989,0.242178781,-0.236276229,0.624738758,1.54737398,-1.747111269,2.346089188,-1
596,MODEL1,PARMS,Trachea,1.426709516,3.511243079,0.288347873,-0.388943633,1.423426952,0.282824637,1.934180352,-4.860901539,1.408473621,-2.659007604,4.246039678,-1
597,MODEL1,PARMS,Trachea,1.285848529,9.421804085,0.110913404,-0.027108201,-0.596800539,-0.001173386,0.584521513,-1.022518697,1.295391188,-2.457971387,4.687758198,-1
598,MODEL1,PARMS,Trachea,1.398724435,4.419904834,0.570312894,-1.084024355,3.895309801,0.272104073,1.469495643,-4.354839303,0.698728314,0.335550802,-1.376826364,-1
599,MODEL1,PARMS,Trachea,1.509453027,21.850742,0.314985283,-0.540506072,1.081042875,-0.918690228,4.077698433,-8.770388884,1.443132902,-2.856784122,5.101665871,-1
600,MODEL1,PARMS,Trachea,1.600729713,20.2106099,0.281309866,-0.330893321,-0.157805508,-0.799184833,4.206988303,-8.833405464,1.345831887,-1.783968664,2.120296963,-1
601,MODEL1,PARMS,Trachea,1.530108905,6.630002786,0.570387487,-1.691515259,5.844307078,-0.000414548,1.214478495,-3.208902656,1.557079983,-2.315115451,3.836648914,-1
602,MODEL1,PARMS,Trachea,1.386335049,7.803725067,0.563902395,-1.066887533,2.97462162,-0.059923163,1.337997368,-2.761948131,1.368594933,-2.035549741,2.746751005,-1
603,MODEL1,PARMS,Trachea,1.399611628,9.080812196,0.505125966,-0.844468344,2.106782676,-0.110663361,0.833985187,-1.345652499,1.352818886,-2.971738977,5.458280768,-1
604,MODEL1,PARMS,Trachea,1.41593999,14.52424151,0.703846072,-1.548212125,5.319084016,-0.464569978,2.185425901,-5.337248253,1.029973281,-1.002726168,1.528291247,-1
605,MODEL1,PARMS,Trachea,1.71902525,17.75051657,0.3656673,-0.493712424,-0.350490266,-0.58316901,0.895691066,-0.578633244,1.178901133,-1.913593282,3.496064364,-1
606,MODEL1,PARMS,Trachea,1.871038467,14.82908023,0.117258369,0.292534092,-2.631703911,-0.411722652,2.917611167,-5.592699644,1.505069928,-3.417216169,5.86542527,-1
607,MODEL1,PARMS,Trachea,1.527369906,7.298650272,0.263534078,-0.516485973,1.874319972,-0.115123849,-0.178189416,1.443511805,2.258861982,-5.121089412,9.858599839,-1
