SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_tot,ers_tot1,ers_tot2,Trachea
801,MODEL1,PARMS,Trachea,1.864804401,9.978630879,1.281236218,-0.933778504,0.768412919,-1
802,MODEL1,PARMS,Trachea,1.744243861,9.934436613,1.298819881,-0.839813928,0.732960153,-1
803,MODEL1,PARMS,Trachea,1.834895907,11.70536368,0.796328207,0.807380311,-1.70882978,-1
804,MODEL1,PARMS,Trachea,1.76960008,10.14036822,1.235003192,-0.946079526,1.032259097,-1
805,MODEL1,PARMS,Trachea,1.660395444,9.408684829,1.451103956,-1.677823252,2.135987329,-1
806,MODEL1,PARMS,Trachea,1.874274051,12.26113961,0.61713415,2.351981735,-5.071249067,-1
807,MODEL1,PARMS,Trachea,1.758368944,8.605795814,1.688619231,-2.69640665,4.075740485,-1
808,MODEL1,PARMS,Trachea,1.868000711,9.471217753,1.467540523,-2.3292853,3.585684529,-1
809,MODEL1,PARMS,Trachea,1.983419953,11.23586179,0.968460666,0.380349003,-1.735472376,-1
810,MODEL1,PARMS,Trachea,2.001266782,10.9894672,0.972437099,0.35237954,-1.196060388,-1
811,MODEL1,PARMS,Trachea,1.859410136,7.742434268,1.95756141,-3.55338304,5.18820051,-1
812,MODEL1,PARMS,Trachea,1.729366997,10.51072131,1.158873108,-0.057210527,-0.73576314,-1
813,MODEL1,PARMS,Trachea,1.758550664,10.12117198,1.198065327,-0.287471033,0.122147142,-1
814,MODEL1,PARMS,Trachea,1.835102113,9.503293192,1.382086695,-1.216236066,1.308469153,-1
815,MODEL1,PARMS,Trachea,1.816726883,8.796131189,1.646501142,-2.769410034,4.354748929,-1
816,MODEL1,PARMS,Trachea,1.671211852,9.961702105,1.267358202,-0.868304626,0.959857863,-1
817,MODEL1,PARMS,Trachea,1.731586738,9.153467855,1.54667119,-1.715969502,1.948080038,-1
818,MODEL1,PARMS,Trachea,2.034230348,10.13372107,1.29079614,-1.66749412,2.764556615,-1
819,MODEL1,PARMS,Trachea,1.872098633,9.589061618,1.407723657,-1.2761814,1.075275798,-1
820,MODEL1,PARMS,Trachea,1.723037456,10.12730667,1.265740741,-1.024672115,1.011784058,-1
821,MODEL1,PARMS,Trachea,1.744377282,9.435961677,1.480965894,-2.530618123,4.003309792,-1
822,MODEL1,PARMS,Trachea,1.88320216,8.003985207,1.936427337,-4.886671231,8.26103957,-1
823,MODEL1,PARMS,Trachea,1.800968416,8.47489504,1.708550552,-2.93246875,4.487495187,-1
824,MODEL1,PARMS,Trachea,1.714855124,9.689877027,1.375726981,-1.512097252,1.77879213,-1
825,MODEL1,PARMS,Trachea,1.832332757,10.73451989,1.074263181,-0.507467008,0.330874122,-1
826,MODEL1,PARMS,Trachea,1.68222765,9.698161042,1.400434424,-1.101488841,0.759986578,-1
827,MODEL1,PARMS,Trachea,1.839797917,9.613061761,1.408704496,-1.229836116,1.365858765,-1
828,MODEL1,PARMS,Trachea,1.735582395,9.485684484,1.409104229,-1.532877333,2.146546312,-1
829,MODEL1,PARMS,Trachea,1.85310103,9.155128738,1.478437759,-1.458406316,1.661925956,-1
830,MODEL1,PARMS,Trachea,1.889791514,9.827694273,1.438332812,-2.051810706,2.757684863,-1
831,MODEL1,PARMS,Trachea,1.960587305,10.31231563,1.191318051,-0.358916427,-0.230869191,-1
832,MODEL1,PARMS,Trachea,1.841498458,11.16976825,0.970195174,0.55538912,-1.644870897,-1
833,MODEL1,PARMS,Trachea,1.720714128,10.24180818,1.305570664,-1.978047151,2.81691158,-1
834,MODEL1,PARMS,Trachea,1.584520881,9.031192184,1.56096816,-2.863830457,4.585726492,-1
835,MODEL1,PARMS,Trachea,1.751248949,8.323877387,1.690585647,-2.241310538,3.144469281,-1
836,MODEL1,PARMS,Trachea,1.764578786,12.73399435,0.493217979,2.24349893,-4.548396248,-1
837,MODEL1,PARMS,Trachea,1.869165521,9.43660479,1.498505648,-2.48556175,3.72542509,-1
838,MODEL1,PARMS,Trachea,1.787422586,11.13509818,0.941125842,1.30857858,-3.43400074,-1
839,MODEL1,PARMS,Trachea,2.02762086,10.84600978,0.957193819,-0.053631473,-0.09038309,-1
840,MODEL1,PARMS,Trachea,1.86712849,12.29217338,0.587042624,1.994787233,-4.008926122,-1
841,MODEL1,PARMS,Trachea,1.715164256,9.629666893,1.377832244,-1.431145059,1.693461399,-1
842,MODEL1,PARMS,Trachea,1.768512247,10.43066846,1.21662672,-1.65123739,2.573888884,-1
843,MODEL1,PARMS,Trachea,2.040473713,12.30635091,0.718972011,0.762936811,-1.962528621,-1
844,MODEL1,PARMS,Trachea,1.729668047,9.827684449,1.367813075,-1.312110537,1.505682903,-1
845,MODEL1,PARMS,Trachea,1.855760539,9.831977911,1.371244637,-1.904625243,2.847025917,-1
846,MODEL1,PARMS,Trachea,1.802381542,8.702295053,1.578275833,-2.566265059,4.050601134,-1
847,MODEL1,PARMS,Trachea,1.78859027,9.58727423,1.427347793,-1.075435048,0.700946489,-1
848,MODEL1,PARMS,Trachea,1.786151396,8.812289607,1.583438118,-2.25679963,3.336712651,-1
849,MODEL1,PARMS,Trachea,2.238891772,8.855738715,1.552107738,-1.155139133,1.115246283,-1
850,MODEL1,PARMS,Trachea,1.887963435,9.796593152,1.399270699,-1.53887415,1.821281095,-1
851,MODEL1,PARMS,Trachea,1.742427814,9.859588402,1.3052871,-1.820529405,2.923145457,-1
852,MODEL1,PARMS,Trachea,1.829127881,10.29187471,1.233591559,-1.102134947,1.338190847,-1
853,MODEL1,PARMS,Trachea,1.808948417,10.93207215,0.978265515,0.647969487,-1.750822059,-1
854,MODEL1,PARMS,Trachea,1.783659036,9.511782453,1.370086255,-1.907676425,3.162723758,-1
855,MODEL1,PARMS,Trachea,1.75345092,9.961701013,1.266952871,-0.799202067,0.723788155,-1
856,MODEL1,PARMS,Trachea,1.815898583,10.41299602,1.084957036,0.170864754,-1.108888845,-1
857,MODEL1,PARMS,Trachea,1.676614681,10.53531848,1.134925457,-0.418006955,0.209119674,-1
858,MODEL1,PARMS,Trachea,1.701140852,9.641570885,1.404791033,-2.225114618,3.412191795,-1
859,MODEL1,PARMS,Trachea,1.813096495,10.51518379,1.183753364,-1.560019084,2.525448665,-1
860,MODEL1,PARMS,Trachea,1.817708493,10.79021131,1.119914419,-1.120196829,1.684906535,-1
861,MODEL1,PARMS,Trachea,1.722544216,9.741111172,1.427405536,-2.697856557,4.515923763,-1
862,MODEL1,PARMS,Trachea,1.923299096,11.12679348,0.95806662,0.314740713,-1.213510438,-1
863,MODEL1,PARMS,Trachea,1.74610091,11.26449106,0.858499083,0.906634351,-1.787984433,-1
864,MODEL1,PARMS,Trachea,1.734812885,10.9539904,1.057309404,-0.94999791,1.407669683,-1
865,MODEL1,PARMS,Trachea,1.719815919,8.829961391,1.635924914,-3.2029176,5.077440962,-1
866,MODEL1,PARMS,Trachea,1.869849699,9.292503444,1.478846784,-2.141000084,3.152647706,-1
867,MODEL1,PARMS,Trachea,1.787585759,9.212815943,1.450963584,-1.189160896,1.397977179,-1
868,MODEL1,PARMS,Trachea,1.913733854,10.9343202,1.096612846,-0.553651974,0.329059905,-1
869,MODEL1,PARMS,Trachea,1.992262888,12.51177329,0.53861847,2.093848352,-4.23257687,-1
870,MODEL1,PARMS,Trachea,1.741935434,9.809003881,1.336886347,-1.69965707,2.580377764,-1
871,MODEL1,PARMS,Trachea,1.77317825,9.31976258,1.436506174,-0.596136781,-0.139531097,-1
872,MODEL1,PARMS,Trachea,1.860465548,8.248187861,1.902101994,-4.68514677,7.481887108,-1
873,MODEL1,PARMS,Trachea,1.750351698,9.518440853,1.439783533,-2.781893364,4.657711371,-1
874,MODEL1,PARMS,Trachea,1.886125394,10.0759019,1.216201836,-0.410431757,-0.142140521,-1
875,MODEL1,PARMS,Trachea,1.838863696,10.1123527,1.302814146,-1.545962771,2.396784232,-1
876,MODEL1,PARMS,Trachea,1.777239206,10.18791681,1.251537954,-1.976335171,3.224612911,-1
877,MODEL1,PARMS,Trachea,1.706017836,9.792070872,1.357833216,-2.164570044,3.459609056,-1
878,MODEL1,PARMS,Trachea,1.824116804,9.825586908,1.403284804,-2.485930818,4.149402785,-1
879,MODEL1,PARMS,Trachea,1.84509712,10.4872013,1.087746962,-0.190863526,-0.145046863,-1
880,MODEL1,PARMS,Trachea,1.758522136,8.787905151,1.644666944,-2.113730083,2.618961657,-1
881,MODEL1,PARMS,Trachea,1.699736302,9.765778262,1.351747195,-1.53280756,2.256353661,-1
882,MODEL1,PARMS,Trachea,1.724932331,10.66757406,1.090084894,-0.242855477,-0.085935705,-1
883,MODEL1,PARMS,Trachea,1.752536487,9.340682865,1.465156084,-0.673098608,0.082509757,-1
884,MODEL1,PARMS,Trachea,1.739402918,11.07703442,0.932689585,0.729630188,-1.834602599,-1
885,MODEL1,PARMS,Trachea,1.836797062,10.48346315,1.117206396,-0.497791439,0.480243946,-1
886,MODEL1,PARMS,Trachea,1.728682607,11.20985264,0.99140089,-0.818216995,1.252233414,-1
887,MODEL1,PARMS,Trachea,1.735263738,9.751887716,1.386873967,-1.937648582,2.875448129,-1
888,MODEL1,PARMS,Trachea,1.975529092,10.77446339,1.107524677,-2.100030606,3.928915908,-1
889,MODEL1,PARMS,Trachea,1.892786293,12.37111074,0.595342124,1.264399783,-2.701924791,-1
890,MODEL1,PARMS,Trachea,1.7422892,10.43181669,1.186024097,-1.007884367,1.459615743,-1
891,MODEL1,PARMS,Trachea,1.78782136,11.01681502,1.011885586,-0.423105297,0.43684795,-1
892,MODEL1,PARMS,Trachea,1.667575682,11.59786514,0.857645329,0.253122865,-0.835618993,-1
893,MODEL1,PARMS,Trachea,1.984872697,12.05246127,0.724424611,1.470246035,-3.559634634,-1
894,MODEL1,PARMS,Trachea,1.726258535,9.441286287,1.462348234,-1.283459091,1.174216155,-1
895,MODEL1,PARMS,Trachea,1.799491255,10.68516875,1.186302946,-2.063756533,3.504071329,-1
896,MODEL1,PARMS,Trachea,2.061032709,11.05574431,0.920514299,0.352755173,-1.0705129,-1
897,MODEL1,PARMS,Trachea,1.664694036,9.198174335,1.505093068,-1.928416944,2.789676924,-1
898,MODEL1,PARMS,Trachea,1.967100343,11.39048549,0.977957533,-0.642143184,0.556599379,-1
899,MODEL1,PARMS,Trachea,1.73809745,9.366590418,1.432024254,-1.313135651,1.506801885,-1
900,MODEL1,PARMS,Trachea,1.748516233,10.07131181,1.24750729,-0.929250582,1.159822809,-1
901,MODEL1,PARMS,Trachea,1.779934691,9.022362706,1.562831773,-1.857180533,2.493315818,-1
902,MODEL1,PARMS,Trachea,1.785155701,10.0746441,1.287376945,-1.660433742,2.419136056,-1
903,MODEL1,PARMS,Trachea,1.934302355,9.834012892,1.367222382,-2.069848687,3.168590006,-1
904,MODEL1,PARMS,Trachea,1.901468088,10.02983299,1.268522758,-1.968640328,3.265616675,-1
905,MODEL1,PARMS,Trachea,2.014450538,9.542732708,1.454375479,-1.713305701,2.309911765,-1
906,MODEL1,PARMS,Trachea,1.780541295,9.852003805,1.312280983,-0.723766975,0.282089196,-1
907,MODEL1,PARMS,Trachea,2.014164152,10.68258344,1.039076624,0.604765509,-1.818380766,-1
908,MODEL1,PARMS,Trachea,1.733175268,10.20171301,1.266115938,-1.50152964,2.149622073,-1
909,MODEL1,PARMS,Trachea,1.835870571,9.605580744,1.47117017,-2.258430212,3.379918111,-1
910,MODEL1,PARMS,Trachea,1.661707787,10.54348365,1.095083514,-0.486937875,0.489517498,-1
911,MODEL1,PARMS,Trachea,1.812650728,10.41884141,1.162914938,-0.319575806,-0.294944162,-1
912,MODEL1,PARMS,Trachea,1.825092393,8.888909351,1.52395814,-2.114650163,3.301978136,-1
913,MODEL1,PARMS,Trachea,1.808445031,8.810155864,1.617744378,-2.019134574,2.619694894,-1
914,MODEL1,PARMS,Trachea,1.7112577,10.90550396,1.021754776,-0.018491873,-0.552535165,-1
915,MODEL1,PARMS,Trachea,1.78824997,8.504900037,1.678881362,-3.343465257,5.661066494,-1
916,MODEL1,PARMS,Trachea,1.901738131,12.01416035,0.652165884,2.247610251,-4.596272562,-1
917,MODEL1,PARMS,Trachea,1.725993758,8.718403313,1.631595635,-2.668595615,4.023538165,-1
918,MODEL1,PARMS,Trachea,1.823596221,10.9905139,0.966757138,0.287238157,-0.920433343,-1
919,MODEL1,PARMS,Trachea,1.868262946,8.852949119,1.685338742,-3.300044636,5.040049567,-1
920,MODEL1,PARMS,Trachea,1.904607625,9.992119388,1.330042318,-2.588032413,4.580229139,-1
921,MODEL1,PARMS,Trachea,1.798449252,10.93600114,0.992039297,-0.188879771,-0.06130396,-1
922,MODEL1,PARMS,Trachea,1.951476459,10.19317667,1.199493005,-0.406327117,0.010411452,-1
923,MODEL1,PARMS,Trachea,1.830429416,11.23685989,0.883200869,0.88754648,-2.255348092,-1
924,MODEL1,PARMS,Trachea,1.882984701,8.549745973,1.659612117,-1.851305497,1.976923428,-1
925,MODEL1,PARMS,Trachea,1.739412117,11.41888387,0.906477668,0.193292749,-0.883360711,-1
926,MODEL1,PARMS,Trachea,1.875007717,9.686849752,1.368431225,-1.082911017,1.130164901,-1
927,MODEL1,PARMS,Trachea,1.759452206,8.357160771,1.716997184,-2.740820719,4.181432264,-1
928,MODEL1,PARMS,Trachea,1.761487278,11.08809482,0.910058917,1.291396369,-3.219634648,-1
929,MODEL1,PARMS,Trachea,1.91980232,9.947679222,1.387621894,-2.385654283,3.884254954,-1
930,MODEL1,PARMS,Trachea,1.763234681,9.706601807,1.367690068,-1.553709653,1.966614211,-1
931,MODEL1,PARMS,Trachea,1.659427576,10.57512634,1.094068107,-0.368844836,0.200067183,-1
932,MODEL1,PARMS,Trachea,1.689773027,11.9863283,0.722816371,0.359607853,-0.658306564,-1
933,MODEL1,PARMS,Trachea,1.773296207,10.30355169,1.239720161,-1.153140582,1.462736093,-1
934,MODEL1,PARMS,Trachea,1.80289306,11.20936335,0.906661149,0.47591484,-1.332059268,-1
935,MODEL1,PARMS,Trachea,1.811282407,9.286311737,1.537341965,-1.895929354,2.399842415,-1
936,MODEL1,PARMS,Trachea,1.840964429,11.62664245,0.784815445,0.894716346,-1.813491725,-1
937,MODEL1,PARMS,Trachea,1.820842576,11.5223853,0.837970001,1.031659873,-2.365075328,-1
938,MODEL1,PARMS,Trachea,1.744912297,10.70488571,1.086305801,-0.488406259,0.157625829,-1
939,MODEL1,PARMS,Trachea,1.684892078,10.24076588,1.249540088,-1.615218626,2.492221337,-1
940,MODEL1,PARMS,Trachea,1.738089606,8.669203165,1.718620586,-4.166798054,7.336256822,-1
941,MODEL1,PARMS,Trachea,1.698683,9.590048924,1.334299142,-0.82737967,0.785775408,-1
942,MODEL1,PARMS,Trachea,1.766955177,10.8068057,1.139180844,-1.301466516,1.852601479,-1
943,MODEL1,PARMS,Trachea,1.878231836,10.89286068,1.097812434,-0.841556378,0.856287723,-1
944,MODEL1,PARMS,Trachea,1.769934114,10.48629547,1.17121229,-1.305101479,2.068844634,-1
945,MODEL1,PARMS,Trachea,1.644311193,10.58479102,1.108177376,-0.743049725,1.163343748,-1
946,MODEL1,PARMS,Trachea,1.71602062,9.936544631,1.314881069,-1.592361194,2.303317994,-1
947,MODEL1,PARMS,Trachea,1.916590708,8.781674039,1.630274095,-2.473520696,3.559604174,-1
948,MODEL1,PARMS,Trachea,1.713905255,10.6202863,1.121787152,-0.554712458,0.439250941,-1
949,MODEL1,PARMS,Trachea,1.881729673,8.9981937,1.536391387,-1.310928789,1.143622249,-1
950,MODEL1,PARMS,Trachea,1.755958485,11.70152909,0.744628257,1.360583394,-2.846581155,-1
951,MODEL1,PARMS,Trachea,1.757062674,7.768836008,1.953787826,-4.848632991,7.850172716,-1
952,MODEL1,PARMS,Trachea,1.766766156,8.655543429,1.681008397,-2.846820108,4.173454661,-1
953,MODEL1,PARMS,Trachea,1.962491925,10.62885635,1.077055218,-0.045949194,-0.395200677,-1
954,MODEL1,PARMS,Trachea,1.871622321,8.929687846,1.572302057,-1.795227907,1.872416768,-1
955,MODEL1,PARMS,Trachea,1.771334126,10.50144793,1.250688531,-2.603634171,4.418382837,-1
956,MODEL1,PARMS,Trachea,1.741294831,9.908257305,1.27696153,-0.797190385,0.785862495,-1
957,MODEL1,PARMS,Trachea,1.647737542,8.904489119,1.530392273,-1.600637899,1.986132006,-1
958,MODEL1,PARMS,Trachea,1.821124513,10.46479763,1.16669592,-0.750670434,0.539362792,-1
959,MODEL1,PARMS,Trachea,1.768273213,9.964973853,1.248816731,-0.781910071,0.520259983,-1
960,MODEL1,PARMS,Trachea,1.839374293,9.472264981,1.437842095,-1.562533,1.798823604,-1
961,MODEL1,PARMS,Trachea,2.013430414,12.03808679,0.749092621,0.472687121,-0.977732445,-1
962,MODEL1,PARMS,Trachea,1.647765073,10.1027248,1.278622452,-1.693957998,2.722804854,-1
963,MODEL1,PARMS,Trachea,2.064525842,11.59682887,0.76828558,1.4777056,-2.877693014,-1
964,MODEL1,PARMS,Trachea,1.938038206,9.280949444,1.459110519,-1.976048339,2.579450403,-1
965,MODEL1,PARMS,Trachea,1.834760554,10.48564792,1.145062629,-0.855851072,0.99919945,-1
966,MODEL1,PARMS,Trachea,1.817915607,11.12986137,1.006102831,-0.293147581,0.044397873,-1
967,MODEL1,PARMS,Trachea,1.754995705,10.01812618,1.265173588,-1.210280858,1.664797618,-1
968,MODEL1,PARMS,Trachea,1.894740388,10.56802239,1.158588289,-0.425545659,-0.017307391,-1
969,MODEL1,PARMS,Trachea,1.696166644,10.44883344,1.125183961,-0.263159884,0.057517675,-1
970,MODEL1,PARMS,Trachea,1.901355279,11.25301148,0.939452917,0.16879991,-0.878480803,-1
971,MODEL1,PARMS,Trachea,1.657565418,8.956109999,1.583618882,-3.012673284,4.842141335,-1
972,MODEL1,PARMS,Trachea,1.846378297,10.57690841,1.110761442,-0.382896429,0.321742365,-1
973,MODEL1,PARMS,Trachea,1.864733417,8.652244277,1.63597934,-2.754034169,4.569563945,-1
974,MODEL1,PARMS,Trachea,1.830551052,11.95177007,0.761291707,1.262625672,-2.681525151,-1
975,MODEL1,PARMS,Trachea,1.818872904,9.229458331,1.499837009,-2.083591625,2.967264695,-1
976,MODEL1,PARMS,Trachea,1.892520527,10.10512165,1.199744631,0.431016837,-1.941204622,-1
977,MODEL1,PARMS,Trachea,1.764112203,9.736350657,1.299721651,-0.507713258,-0.114045279,-1
978,MODEL1,PARMS,Trachea,1.925684729,9.126813048,1.593552537,-2.761055498,4.19778228,-1
979,MODEL1,PARMS,Trachea,1.804126965,11.82109813,0.816300735,0.612523953,-1.538785287,-1
980,MODEL1,PARMS,Trachea,1.839000274,10.80670559,1.051654636,-0.234251438,-0.313994441,-1
981,MODEL1,PARMS,Trachea,1.916295887,11.29836142,0.994904318,-0.561431048,0.619468339,-1
982,MODEL1,PARMS,Trachea,1.992627172,10.96516268,0.98561212,0.47454841,-1.648613511,-1
983,MODEL1,PARMS,Trachea,1.861347989,7.523246073,1.991737627,-4.378679248,7.168047004,-1
984,MODEL1,PARMS,Trachea,1.886967768,9.746127303,1.409367733,-2.412707501,4.053808433,-1
985,MODEL1,PARMS,Trachea,1.794738164,9.413318561,1.449029788,-1.86640264,2.348425381,-1
986,MODEL1,PARMS,Trachea,1.688814139,9.835066701,1.25503852,0.085960283,-1.11641272,-1
987,MODEL1,PARMS,Trachea,1.801531389,10.79016149,1.098945366,-0.88337482,1.00895573,-1
988,MODEL1,PARMS,Trachea,1.727794223,8.894757502,1.621967795,-2.959729542,4.718722218,-1
989,MODEL1,PARMS,Trachea,1.752637815,11.31457983,0.88973904,0.181669348,-0.563509592,-1
990,MODEL1,PARMS,Trachea,1.755310679,10.11911991,1.270454308,-1.62149637,2.413157866,-1
991,MODEL1,PARMS,Trachea,1.68190211,10.35740109,1.185410065,-0.591712,0.606910216,-1
992,MODEL1,PARMS,Trachea,1.885876098,9.723513009,1.416570609,-2.351185571,3.578729292,-1
993,MODEL1,PARMS,Trachea,2.186325739,9.129119817,1.522084269,-1.855467716,2.409487111,-1
994,MODEL1,PARMS,Trachea,1.824345957,10.60368498,1.123576929,-0.027580054,-0.813903249,-1
995,MODEL1,PARMS,Trachea,2.015543913,12.90380129,0.552976967,1.041857397,-1.962558527,-1
996,MODEL1,PARMS,Trachea,1.818198719,10.16383465,1.182869571,-1.074741826,1.610556346,-1
997,MODEL1,PARMS,Trachea,1.800501012,10.83824826,1.04858358,-1.103102595,1.843757776,-1
998,MODEL1,PARMS,Trachea,1.676110938,10.3972495,1.213481291,-1.048674447,1.323546138,-1
999,MODEL1,PARMS,Trachea,1.781785418,10.81297368,1.02132824,0.218482406,-0.780709058,-1
1000,MODEL1,PARMS,Trachea,1.618706368,11.88005867,0.7506696,1.225117928,-2.764116032,-1
